,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt
8488947,8488947,house,villa,noprice,forsale,4608,l,,,asnew,gas,135,4,1203,true,true,1079,true,true,,1,,
8489541,8489541,house,house,noprice,forsale,4122,xl,,2018,asnew,,,3,400,,,,,,,,1,
8488950,8488950,house,bungalow,noprice,forsale,4600,l,semiequipped,,tobedoneup,fueloil,590,3,641,,true,552,true,true,,1,1,
8490060,8490060,house,house,noprice,forsale,7020,l,,,tobedoneup,gas,650,2,110,,,,true,,,2,1,
8491973,8491973,house,house,noprice,forrent,1745,l,,2019,,,,4,800,,,,true,,,,1,
8491008,8491008,house,house,noprice,forsale,6250,m,notinstalled,,torenovate,fueloil,334,3,66,,true,,true,,,,1,
8491974,8491974,house,house,noprice,forrent,1745,l,,2019,,,,4,800,,,,,,,,1,
8490469,8490469,house,house,noprice,forsale,9500,xl,installed,2007,asnew,gas,,3,718,,,,true,,,1,1,
8492425,8492425,house,villa,noprice,forsale,2950,m,,,asnew,,568,5,1100,,true,,true,true,,,,
8492485,8492485,house,house,noprice,forsale,9500,xl,notinstalled,1951,torenovate,fueloil,682,3,0,true,true,,,true,,1,,
8492691,8492691,house,house,noprice,forsale,5580,xl,installed,1975,good,fueloil,317,3,0,,,,true,,,1,5,
8494162,8494162,house,villa,noprice,forsale,8380,xl,,1991,,,237,3,665,,,,,,,1,3,
8494201,8494201,house,villa,349000,forsale,03520,xl,,2020,,,,3,437,,,,,,true,,,1
8493058,8493058,house,house,noprice,forsale,3740,m,installed,1965,good,,521,4,910,,,550,,,,1,,
8494276,8494276,house,villa,395000,forsale,03001,xl,,,,,,4,400,,,,,,true,,,1
8494274,8494274,house,villa,219000,forsale,30740,xl,,,,,,3,164,,,,,,true,,,1
8494250,8494250,house,villa,650000,forsale,03509,xl,,2019,,,,4,426,,,,,,true,,,1
8494277,8494277,house,house,1820000,forsale,30720,xl,,,,,,3,97,,,,,,true,,,1
8494279,8494279,house,villa,548000,forsale,03724,xl,,,,,,3,530,,,,,,true,,,1
8494278,8494278,house,villa,281000,forsale,03191,xl,,,,,,3,156,,,,,,true,,,1
8494281,8494281,house,villa,259900,forsale,03178,xl,,,,,,3,192,,,,,,true,,,1
8494282,8494282,house,villa,249900,forsale,03178,xl,,,,,,3,234,,,,,,true,,,1
8494283,8494283,house,villa,589000,forsale,03710,xl,,,,,,3,1200,,,,,,true,,,1
8494285,8494285,house,villa,193900,forsale,03178,xl,,,,,,2,131,,,,,,true,,,1
8494289,8494289,house,villa,275000,forsale,03177,xl,,,,,,3,226,,,,,,true,,,1
8494363,8494363,house,villa,269000,forsale,03726,xl,,,,,,2,819,,,,,,,,,1
8494325,8494325,house,villa,535000,forsale,03724,xl,,,,,,3,432,,,,,,true,,,1
8494351,8494351,house,villa,328000,forsale,30710,xl,,,,,,3,300,,,,,,true,,,
9196789,9196789,houseunit,houseunit,noprice,forsale,6790,m,,,,,,2,550,,,,,,,,,
8494829,8494829,house,mansion,noprice,forsale,4020,xl,notinstalled,,,,380,6,0,,,,true,,,,,
8494826,8494826,house,villa,noprice,forsale,4300,xl,semiequipped,1984,,fueloil,258,3,1438,true,true,1300,true,,,1,1,
9196796,9196796,houseunit,houseunit,noprice,forsale,6790,m,,,,,122,3,381,,,,,,,,,
9196795,9196795,houseunit,houseunit,noprice,forsale,6790,m,,,,,124,3,259,,,,true,,,,,
9196797,9196797,houseunit,houseunit,noprice,forsale,6790,m,,,,,107,4,705,,,,,,,,,
9196798,9196798,houseunit,houseunit,noprice,forsale,6790,m,,,,,118,3,365,,,,,,,,,
9196800,9196800,houseunit,houseunit,noprice,forsale,6790,m,,,,,,2,322,,,,,,,,,
9196802,9196802,houseunit,houseunit,noprice,forsale,6790,m,,,,,110,2,424,,,,,,,,,
9196804,9196804,houseunit,houseunit,noprice,forsale,6790,m,,,,,,2,450,,,,,,,,,
9196803,9196803,houseunit,houseunit,noprice,forsale,6790,m,,,,,,2,263,,,,,,,,,
9196806,9196806,houseunit,houseunit,noprice,forsale,6790,m,,,,,,2,667,,,,,,,,,
9196808,9196808,houseunit,houseunit,noprice,forsale,6790,m,,,,,,2,403,,,,,,,,,
9196809,9196809,houseunit,houseunit,noprice,forsale,6790,m,,,,,,2,431,,,,,,,,,
9196807,9196807,houseunit,houseunit,noprice,forsale,6790,m,,,,,,2,654,,,,,,,,,
9196810,9196810,houseunit,houseunit,noprice,forsale,6790,m,,,,,,2,587,,,,,,,,,
9196811,9196811,houseunit,houseunit,noprice,forsale,6790,m,,,,,,2,693,,,,,,,,,
9196816,9196816,houseunit,houseunit,noprice,forsale,6790,m,,,,,,2,725,,,,,,,,,
9196817,9196817,houseunit,houseunit,noprice,forsale,6790,m,,,,,,2,510,,,,,,,,,
9196824,9196824,houseunit,houseunit,noprice,forsale,6790,m,,,,,,2,610,,,,,,,,,
9196831,9196831,houseunit,houseunit,noprice,forsale,6790,m,,,,,,2,615,,,,,,,,,
9196843,9196843,houseunit,houseunit,noprice,forsale,6790,m,,,,,127,3,265,,,,,,,,,
9196918,9196918,house,townhouse,460000,forsale,1770,m,installed,2019,,gas,,2,0,,,149,true,,,,,1
9197142,9197142,house,house,noprice,forsale,8930,m,hyperequipped,,asnew,gas,,3,315,,,,true,,,,,
9197155,9197155,house,house,362400,forsale,2300,l,,2021,asnew,,,3,127,,,,,,,,,
9196931,9196931,house,house,noprice,forsale,6670,xl,installed,,good,fueloil,204,5,266,true,true,,true,,,1,3,
9197162,9197162,house,villa,noprice,forsale,4250,m,installed,2005,asnew,fueloil,178,5,1000,,,,true,,,,,
9197263,9197263,house,house,noprice,forsale,8930,m,installed,,good,gas,641,3,260,true,true,,true,,,,,
9197242,9197242,house,villa,noprice,forsale,6960,xl,hyperequipped,,asnew,,138,4,363,,true,206,true,,,,,
9197176,9197176,house,house,noprice,forsale,9420,m,installed,1968,good,gas,595,4,779,,true,,true,true,,2,9,
9197339,9197339,house,house,noprice,forsale,9990,xl,installed,1965,good,fueloil,419,3,664,,true,,,,,2,3,
9197368,9197368,house,house,noprice,forsale,2300,m,installed,,good,,215,3,205,,true,,true,,,,,
9197467,9197467,house,house,noprice,forsale,5002,xl,notinstalled,1959,good,gas,445,3,395,,true,395,,,,1,,
9197465,9197465,house,apartmentblock,noprice,forsale,4350,l,semiequipped,1930,good,fueloil,,4,317,true,true,,true,,,,2,
9197468,9197468,house,countrycottage,noprice,forsale,5080,xl,installed,,good,fueloil,312,5,1487,,true,1487,true,true,,,,
9197469,9197469,house,house,noprice,forsale,5000,xl,installed,,justrenovated,gas,290,5,170,,true,,true,,,,,
9197904,9197904,homestobuild,modelhouse,250000,forsale,,xl,notinstalled,,,,,3,0,,,,,true,,1,,1
9198356,9198356,house,manorhouse,760000,forsale,60030,l,,1886,good,gas,,8,5000,,,,,,true,,8,
9198360,9198360,house,house,noprice,forsale,3000,xl,installed,1850,torenovate,,438,4,0,,,,,,,,,
9198544,9198544,house,house,noprice,forrent,9000,xl,,,good,,123,3,112,,,,,,,,,
9198713,9198713,house,house,noprice,forsale,1600,m,,,,,,3,388,,,,,,,,,
9198714,9198714,house,house,noprice,forsale,1600,m,,,,,,3,258,,,,,,,,,
9198715,9198715,house,house,noprice,forsale,1600,m,,,,,,3,258,,,,,,,,,
9198716,9198716,house,house,noprice,forsale,1600,m,,,,,,3,258,,,,,,,,,
9198718,9198718,house,house,noprice,forsale,1600,m,,,,,,3,387,,,,,,,,,
9198717,9198717,house,house,noprice,forsale,1600,m,,,,,,3,387,,,,,,,,,
9198722,9198722,house,house,noprice,forsale,1600,m,,,,,,3,258,,,,,,,,,
9198719,9198719,house,house,noprice,forsale,1600,m,,,,,,3,258,,,,,,,,,
9198721,9198721,house,house,noprice,forsale,1600,m,,,,,,3,258,,,,,,,,,
9198720,9198720,house,house,noprice,forsale,1600,m,,,,,,3,258,,,,,,,,,
9198723,9198723,house,house,noprice,forsale,1730,m,,,,,,3,437,,,,,,,1,,
9198724,9198724,house,house,noprice,forsale,1730,m,,,,,,3,262,,,,,,,1,,
9198725,9198725,house,house,noprice,forsale,1730,m,,,,,,3,414,,,,,,,,,
9198734,9198734,house,house,noprice,forsale,2223,m,,,,,,3,347,,,,,,,,,
9198735,9198735,house,house,noprice,forsale,2223,m,,,,,,3,346,,,,,,,,,
9198733,9198733,house,house,noprice,forsale,2223,m,installed,,,gas,,3,346,,,,,,,,,
9198736,9198736,house,house,noprice,forsale,2223,m,,,,,,3,346,,,,,,,,,
9198737,9198737,house,house,noprice,forsale,2223,m,,,,,,3,347,,,,,,,,,
9198738,9198738,house,house,noprice,forsale,2223,m,,,,,,3,412,,,,,,,,,
9198739,9198739,house,house,noprice,forsale,2223,m,,,,,,3,346,,,,,,,,,
9198748,9198748,house,house,noprice,forsale,2223,m,,,,gas,,3,413,,,,,,,,,
9198751,9198751,house,house,noprice,forsale,2223,m,,,,,,3,413,,,,,,,,,
9198749,9198749,house,house,noprice,forsale,2223,m,,,,gas,,3,264,,,,,,,1,,
9198750,9198750,house,house,noprice,forsale,2223,m,,,,gas,,3,346,,,,,,,,,
9198753,9198753,house,house,noprice,forsale,2223,m,,,,gas,,3,346,,,,,,,,,
9198752,9198752,house,house,noprice,forsale,2223,m,,,,gas,,3,264,,,,,,,1,,
9198757,9198757,house,house,noprice,forsale,2223,m,,,,,,3,300,,,,,,,,,
9198758,9198758,house,house,noprice,forsale,2223,m,,,,,,3,301,,,,,,,,,
9198759,9198759,house,house,noprice,forsale,2223,m,,,,,,3,301,,,,,,,,,
9198760,9198760,house,house,noprice,forsale,2223,m,,,,,,3,300,,,,,,,,,
9198761,9198761,house,house,noprice,forsale,2223,m,,,,,,3,300,,,,,,,,,
9198763,9198763,house,house,noprice,forsale,2223,m,,,,,,3,255,,,,,,,1,,
9198762,9198762,house,house,noprice,forsale,2223,m,,,,,,3,319,,,,,,,1,,
9198764,9198764,house,house,noprice,forsale,2223,m,,,,,,3,384,,,,,,,,,
9198810,9198810,house,house,noprice,forsale,8560,m,,,,,,4,794,,,,,,,1,,
9198811,9198811,house,house,noprice,forsale,8560,m,,,,,,4,520,,,,,,,1,,
9198812,9198812,house,house,noprice,forsale,8560,m,,,,,,4,534,,,,,,,1,,
9198814,9198814,house,house,noprice,forsale,8560,m,,,,,,3,427,,,,true,,,1,,
9198815,9198815,house,house,noprice,forsale,8560,m,,,,,,3,378,,,,true,,,1,,
9198816,9198816,house,house,noprice,forsale,8560,m,,,,,,3,351,,,,true,,,1,,
9198817,9198817,house,house,noprice,forsale,8560,m,,,,,,3,351,,,,true,,,1,,
9198818,9198818,house,house,noprice,forsale,8560,m,,,,,,3,378,,,,true,,,1,,
9198820,9198820,house,house,noprice,forsale,8560,m,,,,,,3,352,,,,true,,,1,,
9198819,9198819,house,house,noprice,forsale,8560,m,,,,,,3,356,,,,true,,,1,,
9198821,9198821,house,house,noprice,forsale,8560,m,,,,,,3,348,,,,true,,,1,,
9198822,9198822,house,house,noprice,forsale,8560,m,,,,,,3,344,,,,true,,,1,,
9198823,9198823,house,house,noprice,forsale,8560,m,,,,,,3,405,,,,true,,,1,,
9198824,9198824,house,house,noprice,forsale,8560,m,,,,,,3,574,,,,,,,1,,
9198826,9198826,house,house,noprice,forsale,8560,m,,,,,,3,321,,,,,,,1,,
9198825,9198825,house,house,noprice,forsale,8560,m,,,,,,3,335,,,,,,,1,,
9198917,9198917,houseunit,houseunit,468000,forsale,8720,l,,,,,,4,400,,,,,,,,,1
9198916,9198916,houseunit,houseunit,476525,forsale,8720,l,,,,,,4,395,,,,,,,,,1
9198927,9198927,houseunit,houseunit,340000,forsale,8770,l,,,,,,4,210,,,,,,,,,1
9198919,9198919,houseunit,houseunit,359750,forsale,9690,l,,,,,,4,405,,,,,,,,,1
9198926,9198926,houseunit,houseunit,380000,forsale,8770,l,,,,,,4,285,,,,,,,,,1
9199219,9199219,house,bungalow,169000,forsale,03159,m,installed,,asnew,,,2,0,,,,true,,,,,
9198929,9198929,houseunit,houseunit,noprice,forsale,8720,l,,,,,,4,225,,,,,,,1,,
9199449,9199449,house,house,noprice,forsale,6700,xl,installed,,good,electric,349,1,0,,,,,,,,,
9199299,9199299,house,house,noprice,forsale,1420,xl,hyperequipped,1993,good,gas,163,5,329,true,,200,true,true,,1,2,
9199707,9199707,house,apartmentblock,790000,forsale,4632,l,installed,,,gas,246,6,2820,,,,true,,,1,1,
9199300,9199300,house,house,noprice,forsale,1420,xl,hyperequipped,2013,good,gas,110,3,166,true,true,,true,true,,1,2,
9199744,9199744,house,house,125000,forsale,7340,xl,,,good,gas,406,3,150,true,true,,true,,,,,
9199908,9199908,house,house,noprice,forsale,8660,xl,installed,1956,asnew,,324,3,467,,true,,,,,1,2,
9200528,9200528,house,house,noprice,forsale,8750,m,,1971,torenovate,gas,360,3,225,,true,,true,,,,,
9200538,9200538,house,house,noprice,forsale,8750,m,,1960,tobedoneup,gas,718,2,771,,,,true,,,,,
9200539,9200539,house,house,noprice,forsale,8750,m,,1930,good,gas,702,3,1007,,true,,,,,,1,
9200971,9200971,house,house,noprice,forrent,1457,m,installed,,good,gas,301,5,1300,,true,,true,true,,,2,
9201033,9201033,house,house,noprice,forsale,8720,xl,,,good,,175,3,234,,,,,,,1,1,
8910479,8910479,houseunit,houseunit,310000,forsale,8400,xl,hyperequipped,,,gas,,2,156,,,47,true,,,,,1
9200573,9200573,house,house,noprice,forsale,1020,xl,,1950,good,gas,257,4,184,,,,true,,,,,
8910480,8910480,houseunit,houseunit,315000,forsale,8400,xl,hyperequipped,,,gas,,2,151,,,42,true,,,,,1
8910503,8910503,houseunit,villaunit,355000,forsale,8400,xl,hyperequipped,,,gas,,3,163,,,,true,,,,,1
8910504,8910504,houseunit,villaunit,335000,forsale,8400,xl,hyperequipped,,,gas,,3,163,,,,true,,,,,1
8910505,8910505,houseunit,villaunit,345000,forsale,8400,xl,hyperequipped,,,gas,,3,163,,,,true,,,,,1
8910506,8910506,houseunit,villaunit,345000,forsale,8400,xl,hyperequipped,,,gas,,3,163,,,,true,,,,,1
8910508,8910508,houseunit,villaunit,noprice,forsale,8400,xl,hyperequipped,,,gas,,3,163,,,,true,,,,,
8910507,8910507,houseunit,villaunit,345000,forsale,8400,xl,hyperequipped,,,gas,,3,163,,,,true,,,,,1
8910510,8910510,houseunit,villaunit,355000,forsale,8400,xl,hyperequipped,,,gas,,3,163,,,,true,,,,,1
8910509,8910509,houseunit,villaunit,noprice,forsale,8400,xl,hyperequipped,,,gas,,3,163,,,,true,,,,,
8910511,8910511,houseunit,villaunit,345000,forsale,8400,xl,hyperequipped,,,gas,,3,163,,,,true,,,,,1
8910512,8910512,houseunit,villaunit,noprice,forsale,8400,xl,hyperequipped,,,gas,,3,163,,,,true,,,,,
8910515,8910515,homestobuild,modelhouse,400000,forsale,,xl,notinstalled,,,,,4,0,,,,,,,2,,1
8910513,8910513,houseunit,villaunit,345000,forsale,8400,xl,hyperequipped,,,gas,,3,163,,,,true,,,,,1
8911841,8911841,house,house,noprice,forrent,9991,l,,2018,asnew,,,3,0,,,,,,,,,
8910514,8910514,houseunit,villaunit,noprice,forsale,8400,xl,hyperequipped,,,gas,,3,163,,,,true,,,,,
8911235,8911235,house,house,noprice,forsale,7950,xl,semiequipped,,,fueloil,582,2,490,,true,,,true,,1,,
8910516,8910516,houseunit,villaunit,345000,forsale,8400,xl,hyperequipped,,,gas,,3,163,,,,true,,,,,1
8911253,8911253,house,house,noprice,forsale,6760,xl,installed,,,,773,3,189,,true,77,,,,,2,
8912082,8912082,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912081,8912081,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912067,8912067,house,house,noprice,forsale,3500,l,,1977,good,fueloil,459,4,396,,true,,,true,,,,
8912080,8912080,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912083,8912083,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912084,8912084,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8910517,8910517,houseunit,villaunit,375000,forsale,8400,xl,hyperequipped,,,gas,,3,163,,,,true,,,,,1
8912063,8912063,house,mansion,noprice,forsale,2018,xl,,1918,asnew,gas,213,3,70,,true,,,true,,,,
8912085,8912085,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912086,8912086,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912087,8912087,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912088,8912088,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912089,8912089,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912091,8912091,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912090,8912090,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912094,8912094,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912095,8912095,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912093,8912093,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912092,8912092,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912096,8912096,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912097,8912097,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912100,8912100,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912098,8912098,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912099,8912099,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912101,8912101,house,house,noprice,forsale,1300,m,,,,,,3,0,,,,,,,,,
8912658,8912658,house,house,noprice,forrent,8930,m,notinstalled,,justrenovated,gas,350,3,0,,true,,true,,,,,
8912288,8912288,house,villa,noprice,forsale,1410,xl,semiequipped,1960,torenovate,gas,485,2,900,true,true,700,true,,,1,2,
8912287,8912287,house,villa,noprice,forsale,1332,xl,hyperequipped,1965,asnew,gas,338,4,803,,true,803,true,true,,1,2,
8912769,8912769,house,house,315000,forsale,9200,m,usahyperequipped,,asnew,gas,,4,340,,,,,,,1,,
8913388,8913388,house,house,155000,forsale,7860,m,semiequipped,,good,gas,174,2,163,,true,,,,,,,
8914188,8914188,house,house,noprice,forrent,8470,l,installed,,,,,2,0,,,,true,true,,1,,
8913424,8913424,house,house,noprice,forsale,6717,xl,installed,,good,fueloil,254,5,1072,,,,,,,1,,
8914675,8914675,house,villa,noprice,forsale,9185,m,semiequipped,1976,tobedoneup,fueloil,652,3,981,,,,true,true,,2,,
8914515,8914515,house,house,noprice,forrent,8970,m,,,,gas,226,3,0,,,,,,,2,,
8914682,8914682,house,house,noprice,forsale,8520,m,,,,,,3,0,,,,,,,,,
8914809,8914809,house,house,noprice,forsale,1970,xl,usahyperequipped,,asnew,gas,,3,55,,,,,,,,,
8914762,8914762,house,villa,noprice,forsale,9506,m,installed,1966,asnew,fueloil,421,3,1093,true,true,800,true,,,2,4,
8915119,8915119,house,house,175000,forsale,9500,m,installed,1930,asnew,gas,209,3,180,true,true,100,true,,,,,
8915218,8915218,house,house,noprice,forsale,6660,xl,installed,1976,good,fueloil,257,2,1203,true,true,,true,true,,1,2,
8915447,8915447,house,house,noprice,forsale,6211,xl,usasemiequipped,,,fueloil,336,5,1823,true,true,,true,true,,,10,
8915921,8915921,house,house,noprice,forsale,6750,xl,installed,2014,asnew,,105,5,695,,,600,,,,1,,
8916178,8916178,house,house,noprice,forsale,6723,xl,installed,,,,276,4,810,,true,,,,,1,,
8916334,8916334,house,house,noprice,forsale,5530,m,notinstalled,,torenovate,,1042,2,418,,true,,true,,,1,,
8915959,8915959,house,house,1750,forrent,2500,m,semiequipped,1954,tobedoneup,gas,295,4,3000,true,,,true,true,,4,,
8916726,8916726,house,house,noprice,forsale,9060,l,installed,,good,gas,419,6,575,,,,true,true,,3,3,
8916708,8916708,house,house,noprice,forsale,2400,m,hyperequipped,,asnew,gas,,4,854,true,,,true,,,,,
8916634,8916634,house,villa,noprice,forsale,9160,xl,hyperequipped,2008,asnew,gas,143,4,558,true,,400,true,true,,1,2,
8916762,8916762,house,house,347500,forsale,4671,xl,installed,2021,asnew,,,3,825,true,,,,,,1,,
8916763,8916763,house,house,347500,forsale,4670,xl,installed,2021,asnew,,,3,825,true,,,,,,1,,
8916857,8916857,house,house,noprice,forsale,3520,l,,2002,good,fueloil,316,3,1188,,,,,,,,,
8916861,8916861,house,house,noprice,forsale,3512,xl,,1966,,fueloil,1569,3,1579,,,,,,,,,
8917619,8917619,house,house,60000,forsale,7340,m,notinstalled,,,,530,2,0,,true,,,,,,,
8917363,8917363,house,house,noprice,forsale,9660,xl,,1978,,,194,3,1263,,true,,true,,,1,4,
8917212,8917212,house,house,noprice,forsale,6890,xl,installed,1993,good,fueloil,206,4,2485,true,true,2300,true,true,,,3,
8917364,8917364,house,house,noprice,forsale,9660,xl,semiequipped,1954,,fueloil,511,3,974,,true,,true,,,1,1,
8917620,8917620,house,house,108000,forsale,7340,m,notinstalled,,,,283,2,240,,,,,,,,,
8917366,8917366,house,house,noprice,forsale,9660,xl,,1937,justrenovated,,199,4,511,,true,,true,,,1,,
8917464,8917464,house,villa,noprice,forsale,5190,l,installed,1970,good,fueloil,316,3,592,true,,,true,,,1,3,
8917721,8917721,homestobuild,modelhouse,225000,forsale,,xl,notinstalled,,,,,3,0,,,,,,,1,,1
8917693,8917693,homestobuild,modelhouse,250000,forsale,,xl,notinstalled,,,,,4,0,,,,,,,1,,1
8917646,8917646,homestobuild,modelhouse,275000,forsale,,xl,notinstalled,,,,,3,0,,,,,true,,1,,1
8917753,8917753,homestobuild,modelhouse,250000,forsale,,xl,notinstalled,,,,,4,0,,,,,,,1,,1
8917795,8917795,homestobuild,modelhouse,250000,forsale,,xl,notinstalled,,,,,3,0,,,,,,,,,1
8918010,8918010,homestobuild,modelhouse,325000,forsale,,xl,notinstalled,,,,,4,0,,,,,,,,,1
8917771,8917771,house,house,noprice,forsale,6200,m,installed,1930,,fueloil,329,4,582,,true,,true,,,1,,
8918455,8918455,house,house,noprice,forsale,3530,m,installed,1960,,gas,393,4,808,,,,,,,3,,
8918111,8918111,homestobuild,modelhouse,200000,forsale,,xl,notinstalled,,,,,3,0,,,,,,,,,1
8919435,8919435,house,house,noprice,forsale,6900,xl,,1989,torenovate,,,1,0,,,,,,,,1,
8918772,8918772,house,house,noprice,forsale,9032,xl,installed,,good,,205,3,408,,true,,true,,,1,2,
8919011,8919011,house,house,noprice,forsale,1120,xl,,1930,good,gas,,3,190,,true,,true,,,,,
8918983,8918983,house,house,noprice,forsale,8930,xl,,1924,tobedoneup,gas,412,2,338,,,,true,,,,,
8919490,8919490,house,house,noprice,forsale,6060,xl,installed,1960,good,gas,415,3,220,true,true,117,true,,,,,
8919768,8919768,house,house,452773,forsale,6986,m,,,asnew,,,3,3500,,,,,,,,,1
8920324,8920324,houseunit,villaunit,noprice,forsale,9600,l,,,,,,4,352,,,,true,,,1,1,
8920323,8920323,houseunit,villaunit,noprice,forsale,9600,l,,,,,,4,331,,,,true,,,1,1,
8920325,8920325,houseunit,villaunit,noprice,forsale,9600,l,,,,,,4,422,,,,true,,,1,1,
8920326,8920326,houseunit,villaunit,noprice,forsale,9600,l,,,,,,4,283,,,,true,,,1,1,
8920327,8920327,houseunit,villaunit,noprice,forsale,9600,l,,,,,,4,454,,,,true,,,1,1,
8920329,8920329,houseunit,villaunit,310000,forsale,9600,l,,,,,,4,235,,,,,,,,,1
8920328,8920328,houseunit,villaunit,noprice,forsale,9600,l,,,,,,4,284,,,,true,,,1,1,
8920330,8920330,houseunit,villaunit,noprice,forsale,9600,l,,,,,,4,254,,,,true,,,1,1,
8922021,8922021,house,house,noprice,forsale,6150,m,installed,,good,gas,679,3,300,true,true,,,,,1,1,
8921734,8921734,house,countrycottage,noprice,forsale,4500,xl,semiequipped,,good,fueloil,329,3,1602,,true,1450,true,true,,,3,
8920349,8920349,house,villa,2395000,forsale,2360,l,,2010,asnew,,126,7,2013,,true,,,,,8,,
8922177,8922177,house,house,noprice,forsale,7300,l,,,good,,720,3,443,,,,,,,,,
8921260,8921260,house,house,noprice,forsale,55600,xl,installed,2017,,,,2,813,,true,,true,,,1,,
8922191,8922191,house,house,noprice,forrent,4420,l,installed,,justrenovated,gas,912,2,30,true,true,,,true,,,,
8922381,8922381,house,villa,noprice,forsale,3390,xl,installed,1970,good,fueloil,611,4,8083,,true,,true,,,1,,
8923250,8923250,house,house,noprice,forrent,8850,m,installed,,justrenovated,gas,602,3,436,,true,,true,,,,,
8495014,8495014,house,exceptionalproperty,700000,forsale,73040,xl,usahyperequipped,,asnew,,,4,6000,,,,true,,true,,,
8495059,8495059,house,house,noprice,forsale,6700,xl,installed,,tobedoneup,gas,252,4,0,,true,,true,,,1,2,
8495060,8495060,house,house,noprice,forsale,6900,xl,semiequipped,1969,,fueloil,433,5,645,,true,645,true,,,1,3,
