,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt
9715513,9715513,house,house,117000,forsale,5537,m,notinstalled,,torenovate,fueloil,311,2,49,true,,,,,,,3,
9715322,9715322,house,house,noprice,forsale,7110,xl,installed,1955,asnew,gas,361,3,455,true,true,,true,true,,1,1,
9715521,9715521,house,house,332300,forsale,9790,m,,,,,,3,444,,,1,,,,1,,1
9715467,9715467,house,house,noprice,forsale,6750,xl,installed,2004,tobedoneup,fueloil,263,3,3270,,,2500,true,true,,,3,
9715536,9715536,housegroup,housegroup,321500-322300,forsale,8400,xl,,,,,,,,,,,,,,,,1
9715537,9715537,houseunit,houseunit,321500,forsale,8400,xl,,,,,,3,227,,,1,,,,,,1
9715539,9715539,houseunit,houseunit,322300,forsale,8400,xl,,,,,,3,227,,,1,,,,,,1
9715542,9715542,house,house,noprice,forsale,6800,m,,,,,,1,1000,,,1,,,,,,
9715526,9715526,houseunit,houseunit,409000,forsale,9860,xl,,,,,,3,458,,,1,,,,,,1
9715538,9715538,houseunit,houseunit,322300,forsale,8400,xl,,,,,,3,227,,,1,,,,,,1
9715619,9715619,house,house,noprice,forsale,9190,l,hyperequipped,,asnew,fueloil,383,2,1038,,,,true,,,1,1,
9715772,9715772,house,house,noprice,forsale,3120,m,,1952,tobedoneup,,973,2,330,,,,,,,,1,
9715740,9715740,house,house,noprice,forsale,6061,m,installed,,,fueloil,538,4,302,true,true,150,true,,,1,,
9139374,9139374,houseunit,houseunit,303935,forsale,8830,xl,,,,,,3,174,,,,,,,,,1
9139375,9139375,houseunit,houseunit,286569,forsale,8830,xl,,,,,,3,172,,,,,,,,,1
9715650,9715650,house,villa,noprice,forsale,4100,l,installed,2006,good,fueloil,255,3,973,true,true,250,true,true,true,1,5,
9139380,9139380,house,house,318396,forsale,8730,xl,,2019,,,,3,391,,,,,,,,,
9139792,9139792,house,house,noprice,forsale,6880,xl,semiequipped,,torenovate,fueloil,396,4,460,true,true,380,true,,,,1,
9140074,9140074,housegroup,housegroup,230192.89-230192.89,forsale,8640,m,,,,,,,,,,,,,,,,1
9139901,9139901,house,house,noprice,forsale,3545,l,,1960,tobedoneup,gas,230,3,100,,,,,,,,,
9139794,9139794,house,house,noprice,forsale,6870,xl,hyperequipped,,good,fueloil,252,7,1300,true,true,950,true,true,,1,3,
9140112,9140112,houseunit,houseunit,noprice,forsale,8640,m,notinstalled,,,,,3,233,true,,,,,,,1,
9140114,9140114,houseunit,houseunit,noprice,forsale,8640,m,notinstalled,,,,,3,233,true,,,,,,,1,
9140113,9140113,houseunit,houseunit,noprice,forsale,8640,m,notinstalled,,,,,3,232,true,,,,,,,1,
9140115,9140115,houseunit,houseunit,noprice,forsale,8640,m,notinstalled,,,,,3,274,true,,,,,,,1,
9140141,9140141,houseunit,villaunit,230193,forsale,8640,m,notinstalled,,,,,3,304,true,,,,,,,1,1
9140143,9140143,houseunit,villaunit,noprice,forsale,8640,m,notinstalled,,,,,3,363,true,,,,,,,1,
9140372,9140372,house,house,noprice,forrent,4300,l,installed,,justrenovated,gas,571,3,0,,true,,,,,1,,
9140341,9140341,house,house,noprice,forrent,6210,m,installed,,good,fueloil,736,2,530,,,,,,,1,4,
9140877,9140877,house,house,noprice,forrent,2440,m,,,good,,591,3,0,,true,,true,,,1,,
9140518,9140518,house,villa,1368000,forsale,2830,m,hyperequipped,2021,asnew,,,5,608,,true,,true,true,,1,1,1
9141006,9141006,house,house,noprice,forsale,8380,xl,,,,,268,4,230,,,,true,,,,,
9141542,9141542,house,house,noprice,forsale,1070,m,usahyperequipped,1994,,gas,,7,98,,,107,true,,,1,2,
9141041,9141041,house,house,noprice,forsale,9600,xl,,,justrenovated,pellet,386,3,400,,true,184,true,,,1,,
9141762,9141762,house,house,noprice,forrent,4000,l,installed,,good,gas,333,2,0,,true,75,true,true,,1,1,
9141607,9141607,house,house,noprice,forsale,6760,xl,installed,1850,tobedoneup,fueloil,216,3,475,,true,,true,,,1,,
9141969,9141969,house,house,noprice,forrent,8020,xl,installed,2013,good,gas,106.83,4,0,,,,true,,,1,1,
9141934,9141934,house,house,noprice,forsale,2547,l,installed,,good,gas,239,3,270,,,160,true,,,,,
9142037,9142037,house,house,noprice,forsale,7500,m,,,,gas,443,3,178,,,,,,,,,
9142105,9142105,house,house,noprice,forsale,4500,m,,,good,gas,452,2,0,,true,,,,,,,
9142985,9142985,house,house,noprice,forsale,7500,m,,,tobedoneup,gas,246,4,726,,true,,,,,,,
9143069,9143069,house,bungalow,noprice,forsale,1830,l,,1977,,,368,3,649,,true,,,,,,,
9142438,9142438,house,house,noprice,forsale,6044,m,installed,,tobedoneup,gas,389,3,1002,,,,,,,,,
9143401,9143401,housegroup,housegroup,noprice,forsale,8630,xl,,,,,,,,,,,,,,,,
9143192,9143192,house,house,noprice,forsale,1700,xl,notinstalled,1930,torenovate,gas,337,2,128,,,25,,,,3,,
9143293,9143293,house,house,noprice,forsale,9660,xl,,1950,asnew,fueloil,456,2,548,true,true,,,,,1,,
9143406,9143406,houseunit,villaunit,noprice,forsale,8630,xl,hyperequipped,2021,asnew,gas,40,5,451,,,,,,,,,
9143407,9143407,houseunit,villaunit,noprice,forsale,8630,xl,hyperequipped,2021,asnew,gas,40,5,543,,,,,,,,,
9143605,9143605,house,mixedusebuilding,150000,forsale,7110,xl,installed,,torenovate,gas,509,3,540,true,true,,,,,,,
9143459,9143459,house,house,noprice,forsale,9160,xl,hyperequipped,1942,asnew,gas,303,4,172,,,,true,,,1,,
9143669,9143669,house,house,115000,forsale,1480,m,semiequipped,1960,tobedoneup,gas,365,1,30,,,,,,,,1,
9144132,9144132,houseunit,houseunit,noprice,forsale,1357,xl,,,,,,3,297,,,,,,,,,
9143830,9143830,house,house,noprice,forsale,6791,xl,hyperequipped,1937,,gas,199,2,203,true,true,112,true,,,,1,
9143853,9143853,house,house,noprice,forsale,8570,m,,2020,,gas,,3,345,,,,,,,,,
9144321,9144321,houseunit,houseunit,noprice,forsale,9030,xl,,,,,,5,139,,,32,true,,,,1,
9145022,9145022,house,house,295000,forsale,6840,xl,hyperequipped,2020,asnew,gas,83,3,1375,true,,1300,true,,,1,2,1
9144340,9144340,house,apartmentblock,noprice,forsale,1070,xl,installed,1935,torenovate,gas,295,5,98,,true,,,,,,,
9145039,9145039,house,house,noprice,forsale,2400,m,installed,,good,fueloil,522,3,559,true,true,,,,,,,
9145281,9145281,house,house,noprice,forsale,1850,l,,,,,223,3,80,,true,,,,,,,
9145360,9145360,house,villa,noprice,forsale,9831,m,installed,1962,,gas,236,4,828,,true,,,,,,3,
9145866,9145866,house,villa,noprice,forsale,8020,l,installed,2021,asnew,gas,35,5,441,,,,,,,1,2,
9145867,9145867,house,villa,noprice,forsale,8020,l,installed,2021,asnew,gas,35,5,478,,,,,,,1,2,
9146466,9146466,house,house,noprice,forsale,9772,m,,2020,,gas,,3,404,,,,true,,,,,
9145936,9145936,house,townhouse,noprice,forsale,8300,xl,installed,,good,gas,190,4,154,,,,true,true,,,1,
9146467,9146467,house,house,noprice,forsale,9772,m,,2020,,gas,,3,376,,,,true,,,,,
9145973,9145973,house,house,noprice,forsale,9300,xl,hyperequipped,,good,fueloil,194,3,165,,,56,true,true,,1,1,
9146920,9146920,house,villa,noprice,forsale,9308,xl,,,good,fueloil,330,3,483,true,true,,true,,,1,1,
9147463,9147463,house,house,noprice,forsale,2400,m,installed,,good,,252,1,930,true,true,,true,,,,,
9147889,9147889,house,house,115000,forsale,6060,m,,,,,1152,3,0,true,true,350,true,,,,,
9147068,9147068,house,house,noprice,forsale,1570,l,semiequipped,1971,good,fueloil,323,4,2200,,true,,,,,2,5,
9147853,9147853,house,house,noprice,forsale,9320,xl,hyperequipped,2016,asnew,gas,81,4,335,true,,220,true,,,1,3,
9148003,9148003,house,house,noprice,forrent,1060,xl,usahyperequipped,2011,good,gas,,3,0,,true,,true,true,,,,
9148002,9148002,house,townhouse,noprice,forsale,1190,xl,hyperequipped,1970,good,gas,173,6,215,true,,100,true,true,,1,2,
9148006,9148006,house,villa,noprice,forrent,1650,xl,usahyperequipped,1932,asnew,gas,361,4,500,true,true,100,true,true,,1,5,
9148376,9148376,house,mansion,noprice,forrent,1050,xl,usasemiequipped,1920,asnew,gas,,5,0,,,,,,,,,
9148007,9148007,house,villa,noprice,forrent,1070,xl,usahyperequipped,1993,justrenovated,gas,233,3,650,,,500,true,,,1,1,
9148505,9148505,house,house,noprice,forsale,7300,l,semiequipped,1910,tobedoneup,gas,605,2,230,,true,,,,,,,
9148579,9148579,house,house,2500000,forsale,2000,m,installed,1850,good,,,5,515,,true,212,,,,1,,
9148213,9148213,house,villa,noprice,forsale,4600,l,installed,2003,good,fueloil,248,4,592,,,500,true,,,1,2,
9148607,9148607,house,house,noprice,forrent,9850,m,installed,2017,good,gas,82,5,850,,,,true,,,1,1,
9149991,9149991,houseunit,houseunit,noprice,forsale,5001,m,semiequipped,,,,99,3,471,,,,,,,2,,
9149992,9149992,houseunit,houseunit,noprice,forsale,5001,m,semiequipped,,,,96,3,379,,,,,,,,,
9149993,9149993,houseunit,houseunit,noprice,forsale,5001,m,semiequipped,,,,96,3,406,,,,,,,,,
9150300,9150300,house,house,325000,forsale,1471,xl,installed,,good,fueloil,372,3,950,,true,,true,true,,1,4,
9149994,9149994,houseunit,houseunit,noprice,forsale,5001,m,notinstalled,,,,110,3,704,,,,,,,,,
9150399,9150399,house,villa,noprice,forsale,8670,xl,,2020,,,,3,0,,,,true,,,1,1,
9150401,9150401,house,villa,noprice,forsale,8670,xl,,2020,,,,3,0,,,,true,,,1,1,
9150698,9150698,house,house,noprice,forsale,7110,m,,,torenovate,,419,2,111,true,true,50,true,,,,,
9150361,9150361,house,house,325000,forsale,1470,xl,installed,,torenovate,fueloil,372,3,950,,true,,true,true,,1,4,
9150707,9150707,house,house,noprice,forsale,4460,xl,installed,1980,justrenovated,gas,337,3,440,,true,,true,true,,1,1,
9151195,9151195,house,house,noprice,forsale,5060,m,semiequipped,,tobedoneup,electric,502,2,300,,,,,,,1,,
9151166,9151166,house,house,264000,forsale,4020,m,installed,2020,,gas,,3,0,,true,,true,,,2,,
9151367,9151367,house,house,noprice,forsale,3540,l,hyperequipped,1950,good,gas,313,3,1004,,true,,true,,,,,
9151203,9151203,house,house,noprice,forsale,1081,xl,,1949,,gas,408,3,324,,true,,true,,true,1,,
9151924,9151924,house,house,268000,forsale,29691,m,,,asnew,,,3,0,,,,true,,,,1,
9151529,9151529,house,villa,noprice,forsale,03187,xl,,2020,,,,3,0,,,,,,true,1,2,
9152096,9152096,house,villa,154000,forsale,03140,m,,,asnew,,,2,0,,,,true,,,,1,
9152630,9152630,housegroup,housegroup,noprice,forsale,9000,xl,,,,,,,,,,,,,,,,
9152474,9152474,house,house,noprice,forsale,4524ld,l,,1948,good,,,3,142,,,95,,,,,,
9152102,9152102,house,apartmentblock,noprice,forsale,1030,m,installed,1908,torenovate,,384,7,125,,,,true,,,,,
9152217,9152217,house,house,noprice,forsale,5680,m,installed,,torenovate,fueloil,425,4,366,,true,300,true,,,,,
9152637,9152637,houseunit,houseunit,noprice,forsale,9000,xl,,,,,,3,57,,,,,,,1,,
9153000,9153000,house,house,350000,forsale,03189,xl,usahyperequipped,,,,,3,0,,,,,,true,,1,
9152626,9152626,house,house,noprice,forsale,8800,l,,1966,good,,770,3,278,,,278,true,,,1,,
9152817,9152817,house,house,noprice,forsale,8870,m,,1973,,,452,3,0,,,,,,,1,,
9153001,9153001,house,villa,420000,forsale,03189,xl,hyperequipped,,,,,4,0,,,,true,,true,,1,
9152947,9152947,house,house,noprice,forsale,8810,m,,1930,good,gas,164,4,180,,,,,,,,,
9153004,9153004,house,villa,499900,forsale,03189,xl,,,,,,4,650,,,,true,,true,1,,
9153005,9153005,house,bungalow,116000,forsale,03189,xl,hyperequipped,,,,,3,0,,,,true,,true,,,
9153234,9153234,house,villa,330000,forsale,29692,m,,,good,,,3,230,,,230,true,,,,1,
9153022,9153022,house,exceptionalproperty,378900,forsale,1480,m,hyperequipped,2017,,gas,230,3,250,true,true,150,true,,,1,,
9153523,9153523,house,house,noprice,forsale,4350,m,,,good,fueloil,389,3,336,,true,,,,,,,
9153565,9153565,house,house,noprice,forsale,3720,xl,hyperequipped,2020,good,gas,,3,1,,true,,true,,,,,
9154677,9154677,housegroup,housegroup,269000-269000,forsale,8560,l,,,,,,,,,,,,,,,,1
9154057,9154057,house,house,415000,forsale,3270,m,,,asnew,,,3,500,true,,,true,true,,1,1,
9154595,9154595,house,house,noprice,forsale,3730,m,installed,1966,,,861,3,579,,true,325,true,,,1,,
9154680,9154680,housegroup,housegroup,314000-314000,forsale,8820,l,,,,,,,,,,,,,,,,1
9154675,9154675,housegroup,housegroup,325000-325000,forsale,8434,l,,,,,,,,,,,,,,,,1
9806241,9806241,house,house,375000,forsale,1601,xl,usainstalled,,good,gas,444,3,0,true,true,,true,,,1,2,
9806252,9806252,house,house,425000,forsale,2950,m,hyperequipped,2022,,gas,,3,176,true,,,true,,,1,,1
9806253,9806253,house,house,425000,forsale,2950,m,hyperequipped,2022,,gas,,3,181,true,,,true,,,1,,1
9806287,9806287,house,house,noprice,forsale,8970,m,installed,,good,,462,3,327,,,,,,,,,
9806254,9806254,house,house,425000,forsale,2950,m,hyperequipped,2022,,gas,,3,186,true,,,true,,,1,,1
9806325,9806325,house,bungalow,noprice,forsale,8740,m,,1960,torenovate,fueloil,688,3,948,,,,,,,,,
9806381,9806381,house,house,100000,forsale,7340,xl,,,tobedoneup,gas,759,2,470,,,,,,,3,,
9806436,9806436,house,house,180000,forsale,4801,m,,,,gas,441,2,228,true,true,,true,,,1,,
9806450,9806450,house,villa,noprice,forsale,4300,xl,,1994,asnew,fueloil,345,4,2203,,true,,,,,2,,
9806451,9806451,house,house,189000,forsale,6953,xl,semiequipped,1950,good,fueloil,573,2,573,,true,,,true,,1,,
9806462,9806462,house,house,219500,forsale,6060,l,installed,,,gas,140,2,0,,,,,,,,,
9806561,9806561,house,house,499000,forsale,2560,m,,2022,,gas,,3,1000,,,11,true,true,,,,1
9806616,9806616,house,house,noprice,forsale,8511,m,installed,,good,,387,3,250,true,true,,,,,,,
9806635,9806635,house,apartmentblock,935000,forsale,7860,m,,,torenovate,,,11,2495,,,,,,,,,
9806657,9806657,house,house,175000,forsale,7062,xl,,,,fueloil,626,2,250,true,true,,true,,,,,
9806691,9806691,house,castle,1895000,forsale,04100,m,,,,,171,18,54116,,,,,,,,,
9806684,9806684,house,mixedusebuilding,600000,forsale,1310,m,,,good,gas,,0,0,,true,,true,,,3,,
9806780,9806780,house,castle,1990000,forsale,14170,m,,,,,355,8,32739,,,,,,,,,
9806781,9806781,house,house,180000,forsale,8430,l,installed,1990,good,electric,904,2,0,,,,,,,,,
9806783,9806783,house,house,noprice,forsale,7740,m,usahyperequipped,2001,good,gas,149,5,1400,,,,,,,1,5,
9806832,9806832,house,house,noprice,forsale,2870,m,installed,1957,tobedoneup,gas,214,3,936,,,,,,,1,,
9806798,9806798,house,house,noprice,forsale,7120,xl,semiequipped,,torenovate,fueloil,602,4,327,,true,,true,true,,1,,
9806835,9806835,house,house,150000,forsale,7712,m,,,,,486,3,0,,true,,,,,1,,
9806857,9806857,house,house,noprice,forsale,3730,m,installed,1966,,,789,3,754,,true,440,true,,,2,,
9807016,9807016,house,house,noprice,forsale,2845,l,semiequipped,,,electric,1136,3,201,,true,55,,,,,,
9807167,9807167,house,house,338429,forsale,9900,l,,,,,,3,387,,,,,,,,,1
9807207,9807207,house,house,noprice,forrent,8800,m,,,asnew,,256,3,153,,true,,true,,,1,,
9807159,9807159,house,villa,noprice,forsale,2950,l,hyperequipped,,asnew,gas,344,5,926,true,,,true,,true,,1,
9807298,9807298,house,house,271386,forsale,3271,m,,,asnew,,,3,0,,,,,,,,,
9807148,9807148,house,villa,noprice,forsale,9620,xl,,1988,,fueloil,264,5,2359,true,true,,true,,,1,,
9807375,9807375,house,mixedusebuilding,455000,forsale,5590,m,,,tobedoneup,,,0,0,,true,,,true,,2,,
9807215,9807215,house,house,noprice,forsale,6840,xl,,1934,,solar,420,2,143,,true,,,,,,,
9807465,9807465,house,house,noprice,forsale,6760,xl,notinstalled,,torenovate,fueloil,494,3,1091,,,,,,,1,,
9807495,9807495,house,house,noprice,forsale,7370,xl,,,justrenovated,gas,320,2,180,true,true,92,true,,,,2,
9807593,9807593,house,house,400,forrent,6000,xl,,,good,gas,502,9,240,,true,,true,,,,,
9807678,9807678,house,house,100000,forsale,4420,l,,,torenovate,,542,2,0,true,true,,,,,,,
9807713,9807713,house,villa,995000,forsale,2180,m,installed,1995,good,,189,5,1873,true,true,,true,true,,3,6,
9807717,9807717,house,house,345000,forsale,3660,xl,notinstalled,,,,30.11,3,0,,,,true,,,,,
9807732,9807732,house,house,1465000,forsale,8300,xl,usahyperequipped,2010,asnew,gas,143,4,625,,,625,true,,,,,
9807731,9807731,house,house,noprice,forsale,8300,xl,usahyperequipped,2007,asnew,gas,,4,314,true,,314,true,,,1,3,
9807725,9807725,house,mixedusebuilding,195000,forsale,5575,m,installed,1850,tobedoneup,fueloil,300,4,650,true,true,430,true,true,,,,
9807801,9807801,house,villa,850000,forsale,1410,xl,installed,1995,good,electric,460,4,1500,true,true,,true,true,,1,6,
9807763,9807763,house,house,noprice,forsale,9420,xl,installed,,good,gas,377,3,183,true,true,108,true,,,,1,
9807840,9807840,house,house,120000,forsale,6740,l,notinstalled,1900,torestore,,1125,6,245,,,,,,,,,
9807831,9807831,house,house,noprice,forsale,3570,l,,1874,good,fueloil,352,3,1156,,,,true,,,,,
9807833,9807833,house,villa,1100000,forsale,7100,m,installed,2004,good,fueloil,123,5,2345,,true,,true,true,,2,,
9807914,9807914,house,house,70000,forsale,5660,m,,,,fueloil,,3,146,true,true,,,,,,,
9807881,9807881,house,apartmentblock,500000,forsale,8370,xl,,,,,,2,1000,,,,,,,,,
9807853,9807853,house,apartmentblock,400000,forsale,6900,xl,semiequipped,,good,fueloil,354,5,379,,,220,,true,,,2,
9807917,9807917,house,exceptionalproperty,385000,forsale,4520,xl,notinstalled,,torenovate,,,15,4600,,,3500,,,,,,
9807918,9807918,house,house,noprice,forsale,4102,l,,,torenovate,,800,1,0,,,,true,,,1,1,
9807974,9807974,house,house,noprice,forrent,7618,m,installed,2020,asnew,,89,3,0,,,,true,,,,,
9807987,9807987,house,house,389000,forsale,1800,m,installed,,good,fueloil,397,4,310,,true,,true,,,,,
9808041,9808041,house,house,140000,forsale,7080,m,notinstalled,,,,371,3,351,,true,,true,,,1,,
9808037,9808037,house,villa,795000,forsale,8480,m,installed,,asnew,gas,465,4,1960,true,,,true,true,,3,13,
9808065,9808065,house,exceptionalproperty,1300000,forsale,4900,xl,,1890,good,fueloil,415,9,7205,,,,,,,2,10,
9808043,9808043,house,house,845000,forsale,1410,m,hyperequipped,1990,,fueloil,240,4,967,true,true,,true,true,,2,,
9808056,9808056,house,house,210000,forsale,6760,xl,,,torenovate,,635,3,800,,true,,,,,1,,
9808087,9808087,house,house,noprice,forsale,1050,xl,hyperequipped,,good,gas,,3,0,,true,,true,,,,,
9808072,9808072,house,house,noprice,forsale,9500,m,notinstalled,1955,torenovate,gas,465,3,130,true,true,,true,,,,1,
9808101,9808101,house,house,noprice,forrent,7301,m,notinstalled,,,,158,2,0,,true,,,,,,,
9808095,9808095,house,villa,420000,forsale,6500,m,installed,,,,331,3,1439,,,1300,true,true,,2,2,
9808100,9808100,house,villa,noprice,forsale,3080,xl,installed,1957,good,gas,495,4,872,,true,,,,,,,
9808238,9808238,house,house,noprice,forsale,6700,xl,semiequipped,,torenovate,fueloil,462,4,3308,,true,,,,,1,,
9808134,9808134,house,house,275000,forsale,4460,l,installed,,justrenovated,gas,273,3,435,,true,210,true,true,true,,,
9808242,9808242,house,house,noprice,forsale,3930,m,installed,1938,good,gas,221,5,1541,true,true,,true,true,,1,,
9808262,9808262,houseunit,houseunit,302450,forsale,9970,m,,,,,,3,190,,,,,,,,,1
9808256,9808256,houseunit,houseunit,noprice,forsale,9970,m,,,,,,3,285,,,,,,,,,
9808284,9808284,housegroup,housegroup,noprice,forsale,1800,xl,,,,,,,,,,,,,,,,
9808255,9808255,houseunit,houseunit,346875,forsale,9970,m,,,,,,3,367,,,,,,,,,1
9808263,9808263,houseunit,houseunit,302450,forsale,9970,m,,,,,,3,190,,,,,,,,,1
9808285,9808285,houseunit,houseunit,noprice,forsale,1800,xl,usainstalled,2022,,gas,,3,253,,,121,true,,,,1,
9808286,9808286,houseunit,houseunit,noprice,forsale,1800,xl,usainstalled,2022,,,,3,165,,,81,true,,,1,,
9808287,9808287,houseunit,houseunit,noprice,forsale,1800,xl,usainstalled,2022,,,,3,239,,,119,true,,,,1,
9808304,9808304,house,villa,1385000,forsale,03189,m,hyperequipped,2022,asnew,,,3,1075,,true,,true,true,true,1,2,
9808358,9808358,house,house,noprice,forsale,5590,l,installed,2010,justrenovated,fueloil,278,3,534,,,474,true,,,1,1,
9808465,9808465,house,house,375000,forsale,1600,xl,usainstalled,,good,gas,444,3,0,true,true,,true,,,1,2,
9808502,9808502,house,house,noprice,forsale,8970,m,hyperequipped,,good,gas,30,3,326,,,,true,,,,1,
9808500,9808500,house,house,noprice,forsale,5310,l,,,asnew,,,3,748,,,,,,,,,
9808516,9808516,house,house,noprice,forsale,8906,m,installed,,good,,,3,455,,,224,true,,,1,1,
9808513,9808513,house,villa,noprice,forsale,8470,m,hyperequipped,,asnew,fueloil,317,4,8826,true,true,,true,true,,,,
9808537,9808537,housegroup,housegroup,545500-588300,forsale,8500,m,,,,,,,,,,,,,,,,1
9808539,9808539,housegroup,housegroup,346000-423575,forsale,8510,m,,,,,,,,,,,,,,,,1
9808543,9808543,houseunit,houseunit,588300,forsale,8500,m,,2022,,,,3,0,,,10,true,,,,,1
9808542,9808542,houseunit,houseunit,352750,forsale,8510,m,,2021,asnew,,,3,217,,,,true,,,,,1
9808544,9808544,houseunit,houseunit,545500,forsale,8500,m,,2022,,,,3,0,,,,true,,,,,1
9808545,9808545,houseunit,houseunit,423575,forsale,8510,m,,2021,asnew,,,3,346,,,,true,,,1,,1
9808546,9808546,houseunit,houseunit,391500,forsale,8510,m,,2021,asnew,,,3,266,,,,true,,,,,1
9808547,9808547,houseunit,houseunit,noprice,forsale,8510,m,,2021,asnew,,,3,281,,,,true,,,,,
9808549,9808549,houseunit,houseunit,393000,forsale,8510,m,,2021,asnew,,,3,275,,,,true,,,,,1
9808548,9808548,houseunit,houseunit,383700,forsale,8510,m,,2021,asnew,,,3,206,,,,true,,,,,1
9808550,9808550,houseunit,houseunit,346000,forsale,8510,m,,2021,asnew,,,3,243,,,,true,,,,,1
9808553,9808553,houseunit,houseunit,397000,forsale,8510,m,,2020,asnew,,,3,360,,,,,,,1,,1
9808556,9808556,house,house,139000,forsale,7340,m,,,,gas,435,2,389,,,,true,true,,,,
9808628,9808628,house,house,100000,forsale,6180,m,,,torestore,,600,3,0,,,,,,,,,
9808582,9808582,houseunit,houseunit,noprice,forsale,8510,m,,2021,asnew,,,3,218,,,,,,,,,
9808583,9808583,houseunit,houseunit,noprice,forsale,8510,m,,2021,asnew,,,3,193,,,,,,,,,
9808633,9808633,house,house,825000,forsale,7620,m,hyperequipped,,good,,455,5,6000,true,true,,true,true,,3,,
9808734,9808734,house,mixedusebuilding,noprice,forsale,9470,l,hyperequipped,2007,good,gas,109,3,282,,,,true,,,2,2,
9808684,9808684,house,house,275000,forsale,2160,l,semiequipped,1939,good,gas,500,2,175,,true,73,true,,,,,
9808746,9808746,house,house,658350,forsale,85110,m,,,,fueloil,,8,25000,,,,true,,true,,,
9808770,9808770,house,house,noprice,forsale,1050,l,usahyperequipped,2008,asnew,gas,201,2,58,,,,true,,,,1,
9808831,9808831,house,house,500000,forsale,9140,l,installed,2021,,,,3,407,,,,true,,,,,1
9808737,9808737,house,house,noprice,forsale,9470,l,hyperequipped,2007,good,gas,109,3,282,,,,true,,,2,2,
9808823,9808823,house,villa,695000,forsale,8860,m,installed,1993,good,fueloil,219,5,1723,,true,,true,,,9,,
9808832,9808832,house,house,460000,forsale,9140,l,installed,2021,,,,3,370,,,,true,,,,,1
9808834,9808834,house,house,460000,forsale,9140,l,installed,2021,,,,3,353,,,,true,,,,,1
9808833,9808833,house,house,460000,forsale,9140,l,installed,2021,,,,3,363,,,,true,,,,,1
9808835,9808835,house,house,470000,forsale,9140,l,installed,2021,,,,3,384,,,,true,,,,,1
9808836,9808836,house,house,460000,forsale,9140,l,installed,2021,,,,3,379,,,,true,,,,,1
9808837,9808837,house,house,565000,forsale,9140,l,installed,2021,,,,3,631,,,,true,,,,,1
9808930,9808930,house,house,noprice,forrent,1420,xl,installed,,,gas,,3,1300,,true,,,,,,4,
9808967,9808967,house,mixedusebuilding,485000,forsale,9700,m,,1968,,,242,0,0,,,,,,,,,
9808938,9808938,house,house,noprice,forsale,3650,l,,1984,,,370,4,1190,,true,,,,,2,,
9808940,9808940,house,villa,1250000,forsale,2910,l,,1946,,,263,4,8257,,,,,,,,,
9809012,9809012,house,house,125000,forsale,8920,xl,,1972,torenovate,,420,5,0,,true,,true,,,,,
9809015,9809015,house,mixedusebuilding,299000,forsale,3800,l,notinstalled,1984,tobedoneup,gas,410,5,345,,,,,,,,,
9808943,9808943,house,house,noprice,forsale,8610,xl,,,good,fueloil,495,4,1110,,true,650,,,,1,,
9809042,9809042,housegroup,housegroup,454500-454500,forsale,9420,xl,,,,,,,,,,,,,,,,1
9809046,9809046,house,house,noprice,forsale,9420,m,,,,,,3,300,,,,,,,,,
9809047,9809047,house,house,398710,forsale,9420,m,,,,,,3,396,,,,,,,,,1
9809048,9809048,houseunit,houseunit,noprice,forsale,9420,xl,,,,,,4,591,,,,,,,,,
9809073,9809073,house,house,75000,forsale,6940,l,semiequipped,,,gas,,2,450,,,,true,,,,,
9809049,9809049,houseunit,houseunit,454500,forsale,9420,xl,,,,,,4,734,,,,,,,,,1
9809185,9809185,house,house,482971,forsale,1340,l,,,,,,4,1133,,,,,,,,,1
9809091,9809091,house,house,noprice,forsale,9700,xl,,1970,,fueloil,503,4,831,true,true,,true,true,,2,,
9809186,9809186,house,house,521451,forsale,1340,l,,,,,,3,1133,,,,,,,,,1
9809104,9809104,house,house,noprice,forsale,9680,xl,,1972,tobedoneup,fueloil,288,4,1713,true,true,,true,,,1,,
9809106,9809106,house,house,noprice,forsale,9940,xl,,1930,asnew,gas,377,3,232,,,,true,,,1,,
9809206,9809206,house,house,noprice,forsale,1860,xl,,1918,good,gas,189,3,335,,true,,true,,,,,
9809246,9809246,house,bungalow,noprice,forsale,1790,m,,1967,asnew,,728,3,520,,true,80,,,,2,,
9809251,9809251,house,villa,1150000,forsale,9550,xl,,2012,,,93,5,1154,,,,,,true,2,,
9809361,9809361,house,house,noprice,forrent,7700,m,installed,,asnew,gas,240,3,130,,,20,,,,,,
9809404,9809404,house,house,230000,forsale,3700,m,,1959,,fueloil,355,3,379,true,true,,,,,1,,
9809445,9809445,house,house,noprice,forsale,9300,xl,installed,,good,gas,376,3,100,true,,24,true,,,,,
9809429,9809429,house,apartmentblock,299000,forsale,4020,xl,installed,1850,good,gas,256,6,83,,,,,,,,,
9809447,9809447,house,apartmentblock,noprice,forsale,1850,l,installed,,good,gas,,5,169,true,true,,true,,,1,,
