,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt,Province,Available as of,Construction year,Building condition,Number of frontages,Outdoor parking spaces,Living area,How many fireplaces?,Kitchen type,Kitchen surface,Bedrooms,Bedroom 1 surface,Bedroom 2 surface,Bedroom 3 surface,Bathrooms,Toilets,Basement surface,Furnished,Surface of the plot,Garden,Garden orientation,Secure access / alarm,Swimming pool,Primary energy consumption,Energy class,Reference number of the EPC report,CO₂ emission,Yearly theoretical total energy consumption,As built plan,Heating type,Double glazing,Price,Cadastral income,Tenement building,Address,Website,External reference,Province,Street frontage width,Covered parking spaces,Surroundings type,Living room,Dressing room,Office,Width of the lot on the street,Garden surface,Caretaker,Elevator,Accessible for disabled people,Intercom,TV cable,Visio phone,Conformity certification for fuel tanks,Heat pump,Planning permission obtained,Obligation to build,Possible priority purchase right,Proceedings for breach of planning regulations,Flood zone type,Latest land use designation,Dining room,Basement,Terrace,Subdivision permit,Shower rooms,Land is facing street,Wooded land,Plot at rear,Flat land,Connection to sewer network,"Gas, water &amp; electricity",Laundry room,Total ground floor buildable,Agent's name,Available date,Bedroom 4 surface,Bedroom 5 surface,Neighbourhood or locality,Living room surface,Terrace surface,Professional space,Armored door,Air conditioning,Jacuzzi,Sauna,Internet,Photovoltaic solar panels,Thermic solar panels,Common water heater,Type of building,Attic,Virtual visit,E-level (overall energy performance),Property name,Office surface,Professional space surface,Terrace orientation,Attic surface,Number of annexes,Isolated,Extra information,Monthly charges,Percentage rented,Venue of the sale,Single session,Terms of visit,Starting price,Current monthly revenue,EPC description,Sea view,Value of the property,Lump sum,Monthly annuity,Indexed annuity,Reversionary annuity,Bare ownership sale,Number of annuitants,Age of annuitant,Maximum duration of annuity
10044567,10044567,house,house,399000,forsale,8500,m,installed,,good,gas,304,5,160,true,true,,true,,,,,,West Flanders,To be defined,,Good,,,300m²square meters,,Installed,,5,15m²square meters,16m²square meters,17m²square meters,,2,,No,160m²square meters,,,,,304 kWh/m²kilowatt hour per square meters,D,20220110-0002523398-RES-1,Not specified,Not specified,No,Gas,Yes,"€ 399,000399000 €","€ 1,3261326 €",No,Doorniksewijk 41 8500- Kortrijk,http://www.immofrancois.be,,West Flanders,,,,,No,,,,,,,,,,,No,Yes,,No,No,Non flood zone,"Living area (residential, urban or rural)",,Yes,Yes,No,,,,,,Connected,Yes,,,,,20m²square meters,41m²square meters,,,,,,,,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100622,10100622,house,house,415000,forsale,8840,m,installed,,good,fueloil,337,5,1779,true,true,,true,,,1,,,West Flanders,To be defined,,Good,,,360m²square meters,,Installed,28m²square meters,5,18m²square meters,17m²square meters,15m²square meters,,2,,No,1779m²square meters,Yes,South East,,,337 kWh/m²kilowatt hour per square meters,D,202209020002666696-RES-2,Not specified,Not specified,,Fuel oil,Yes,"€ 415,000415000 €",€ 643643 €,No,De Breyne Pellaertstraat 13 8600- Diksmuide,,,West Flanders,,1,,,No,,,,,,,,,,,No,,,,,Non flood zone,"Living area (residential, urban or rural)",,Yes,Yes,,,,,,,Connected,Yes,,,,,18m²square meters,34m²square meters,,19m²square meters,,,,,,,,,,,,Yes,,,,,,South East,,,,,,,,,,,,,,,,,,,,,,
10121578,10121578,house,villa,499000,forsale,8755,m,hyperequipped,,good,fueloil,325,3,1294,,true,,true,,,1,,,West Flanders,,,Good,,,417m²square meters,,Hyper equipped,23m²square meters,3,27m²square meters,17m²square meters,23m²square meters,,2,,No,1294m²square meters,Yes,South West,,,325 kWh/m²kilowatt hour per square meters,D,20211018-0002479338-RES-2,Not specified,Not specified,No,Fuel oil,Yes,"€ 499,000499000 €","€ 1,2271227 €",No,Markt 32 8700- Tielt,,,West Flanders,,1,,,No,,,,,,,,,,,No,Yes,,No,No,Possible flood zone,"Living area (residential, urban or rural)",,Yes,Yes,Yes,1,,,,,Connected,Yes,,,,June 30 2023 - 12:00 AM,,,,53m²square meters,,,,,,,,,,,,,,,,,,South West,,,,,,,,,,,,,,,,,,,,,,
10034681,10034681,house,house,775000,forsale,8377,m,installed,,good,fueloil,222,4,3699,true,,,true,,,1,1,,West Flanders,To be defined,,Good,,1,351m²square meters,,Installed,,4,,,,,1,,No,3699m²square meters,,,,,222 kWh/m²kilowatt hour per square meters,C,20210414-0002401440-RES-1,Not specified,Not specified,,Fuel oil,Yes,"€ 775,000775000 €","€ 1,3981398 €",No,Grote Markt 1 8370- Blankenberge,http://www.immofrancois.be,,West Flanders,,1,,,No,,,,,,,,,,,No,Yes,,,,Non flood zone,"Living area (residential, urban or rural)",,,Yes,,,,,,,Connected,Yes,,,,,,,,,,,,,,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9944126,9944126,house,villa,675000,forsale,8970,m,installed,,good,gas,240,5,1739,true,,,true,,,1,1,,West Flanders,To be defined,,Good,,1,308m²square meters,,Installed,22m²square meters,5,17m²square meters,14m²square meters,24m²square meters,,2,,No,1739m²square meters,Yes,South East,,,240 kWh/m²kilowatt hour per square meters,C,20220531-0002610839-RES-1,Not specified,Not specified,No,Gas,Yes,"€ 675,000675000 €","€ 1,3211321 €",No,Ieperstraat 35 8970- Poperinge,http://www.immofrancois.be,,West Flanders,,1,,,No,,,,,,,,,,,No,Yes,,No,,Non flood zone,"Living area (residential, urban or rural)",,,,,,,,,,Connected,Yes,,,,,25m²square meters,22m²square meters,,54m²square meters,9m²square meters,,,,,,,,,,,Yes,Link to the virtual visit,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137472,10137472,house,villa,549000,forsale,8370,m,installed,,good,electric,512,3,632,true,,500,,,,1,,,West Flanders,To be defined,,Good,,,186m²square meters,,Installed,18m²square meters,3,11m²square meters,11m²square meters,23m²square meters,,1,,No,632m²square meters,,South,,,512 kWh/m²kilowatt hour per square meters,F,20220812-0002654889-RES-1,Not specified,Not specified,No,Electric,Yes,"€ 549,000549000 €","€ 1,1921192 €",No,Grote Markt 1 8370- Blankenberge,http://www.immofrancois.be,,West Flanders,,1,,,No,,,500m²square meters,,,,,,,,No,Yes,,No,No,Non flood zone,"Living area (residential, urban or rural)",,,,No,,,,,,Connected,Yes,,,,,,,,34m²square meters,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10091632,10091632,house,villa,745000,forsale,8200,m,installed,,good,gas,289,3,1541,true,,,true,,,1,1,,West Flanders,,,Good,,1,310m²square meters,,Installed,21m²square meters,3,32m²square meters,14m²square meters,14m²square meters,,1,,No,1541m²square meters,Yes,East,,,289 kWh/m²kilowatt hour per square meters,C,20220826-0002662613-RES-1,Not specified,Not specified,No,Gas,Yes,"€ 745,000745000 €","€ 1,5271527 €",No,Vlamingstraat 26 8000- Brugge,http://www.chapter.be,,West Flanders,,1,,,No,,,,,,,,,,,Yes,Yes,,No,No,Non flood zone,Leisure area,,,Yes,No,,,,,,Connected,Yes,,,,April 30 2023 - 12:00 AM,,,,41m²square meters,,,,,,,,Yes,Yes,,,Yes,,,,,,East,,,,,,,,,,,,,,,,,,,,,,
9987527,9987527,house,house,895000,forsale,8930,m,installed,,good,gas,276,6,5193,true,true,,true,,,1,1,,West Flanders,To be defined,,Good,,1,524m²square meters,,Installed,,6,,,,,3,,No,5193m²square meters,Yes,South,,,276 kWh/m²kilowatt hour per square meters,C,Not specified,Not specified,Not specified,,Gas,Yes,"€ 895,000895000 €","€ 2,0372037 €",No,Vanackerestraat 2 8560- Wevelgem,http://www.mijnhabitat.be,,West Flanders,,1,,,Yes,,,,,,,,,,,No,,,,,,"Living area (residential, urban or rural)",,Yes,Yes,,,,,,,Connected,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,South,,,,,,,,,,,,,,,,,,,,,,
10145791,10145791,house,house,1595000,forsale,8690,m,hyperequipped,,asnew,gas,182,4,34645,,,,true,,,,,,West Flanders,To be defined,,As new,,,386m²square meters,,Hyper equipped,,4,,,,,,,No,34645m²square meters,Yes,East,,,182 kWh/m²kilowatt hour per square meters,B,20220217-0002547528-E1,Not specified,Not specified,No,Gas,Yes,"€ 1,595,0001595000 €","€ 1,8611861 €",No,De Breyne Pellaertstraat 13 8600- Diksmuide,,,West Flanders,,,,,No,,,,,,,,,,,No,Yes,,No,,Possible flood zone,,,,Yes,,,,,,,Connected,Yes,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,East,,,,,,,,,,,,,,,,,,,,,,
10088224,10088224,house,house,995000,forsale,8000,m,installed,,tobedoneup,fueloil,589,4,267,true,true,,true,,,,,,West Flanders,To be defined,,To be done up,,,431m²square meters,,Installed,,4,,,,,2,,No,267m²square meters,,,,,589 kWh/m²kilowatt hour per square meters,F,20220121-0002530613-RES-1,Not specified,Not specified,No,Fuel oil,Yes,"€ 995,000995000 €","€ 2,7342734 €",No,Vlamingstraat 26 8000- Brugge,http://www.chapter.be,,West Flanders,,,,,No,,,,,,,,,,,No,Yes,,No,No,Non flood zone,Residential area with cultural historical aesthetic value,,Yes,Yes,No,,,,,,Connected,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,South West,,,,,,,,,,,,,,,,,,,,,,
9989847,9989847,house,house,237615,forsale,8670,m,notinstalled,2019,asnew,gas,75,3,186,,,,true,,,,1,1,West Flanders,Immediately,2019,As new,3,1,140m²square meters,,Not installed,,3,,,,1,2,,,186m²square meters,,,,,75 kWh/m²kilowatt hour per square meters,A,38014-G-2017,Not specified,Not specified,"Yes, conform",Gas,Yes,"€ 237,615237615 €",,,Clos Fleuriweg 18 8670- Oostduinkerke,http://www.immoodk.be,,West Flanders,,,"Living area (residential, urban or rural)",Yes,Yes,,,,,,,,,,,,Yes,,No,,Non flood zone,"Living area (residential, urban or rural)",Yes,,Yes,Yes,,,,,,Connected,Yes,Yes,,,,,,,,,,,,,,,,Yes,,,,,39,,,,South,,,,,,,,,,,,,,,,,,,,,,
10161559,10161559,house,mansion,515000,forsale,8400,m,installed,1903,asnew,gas,227,4,100,,,,true,,,,,,West Flanders,After signing the deed,1903,As new,2,,,,Installed,,4,,,,1,3,,Yes,100m²square meters,,,No,No,227 kWh/m²kilowatt hour per square meters,C,20220908-0001940280-RES-2,Not specified,Not specified,,Gas,Yes,"€ 515,000515000 €",€ 723723 €,No,,,,West Flanders,,,"Living area (residential, urban or rural)",,Yes,No,,,No,No,No,Yes,Yes,No,,No,Yes,,Yes,,Non flood zone,,,,,,,No,No,No,No,,Yes,,,,,,,,,19m²square meters,No,No,No,No,No,Yes,No,Yes,No,All kind,,,,,,,South West,,,,,,,,,,,,,,,,,,,,,,
10139319,10139319,house,house,175000,forsale,8800,m,semiequipped,,good,gas,486,4,68,,,,true,,,,,,West Flanders,Depending on the tenant,,Good,2,,,,Semi equipped,,4,,,,1,2,,No,68m²square meters,,,,,486 kWh/m²kilowatt hour per square meters,E,2205389,Not specified,Not specified,No,Gas,Yes,"€ 175,000175000 €",€ 277277 €,No,Noordstraat 4 8800- Roeselare,,108518 - 253622,West Flanders,,,Urban,,,,,,,,,,,,,,Yes,,,,Non flood zone,"Living area (residential, urban or rural)",,,Yes,No,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10139318,10139318,house,house,845000,forsale,8300,m,installed,,good,gas,321,4,71,,true,,true,,,,,,West Flanders,After signing the deed,,Good,2,,,,Installed,,4,,,,2,3,,No,71m²square meters,,,,,321 kWh/m²kilowatt hour per square meters,D,2558072,Not specified,Not specified,No,Gas,Yes,"€ 845,000845000 €",€ 525525 €,No,Noordstraat 4 8800- Roeselare,,108523 - 253875,West Flanders,,,Urban,,,,,,,,,,,,,,Yes,,,,Non flood zone,"Living area (residential, urban or rural)",,Yes,Yes,No,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10160579,10160579,house,house,240000,forsale,8434,m,installed,1985,good,gas,335,3,0,,,60,true,,,,,,West Flanders,After signing the deed,1985,Good,3,,90m²square meters,,Installed,,3,,,,1,2,,Yes,,,,,,335 kWh/m²kilowatt hour per square meters,D,20220926-0002682683-RES-1,Not specified,Not specified,,Gas,,"€ 240,000240000 €",€ 788788 €,No,Distellaan 2 8434- Westende,http://www.nouvelleagence.be,4969394,West Flanders,,,"Living area (residential, urban or rural)",,,,,60m²square meters,,,Yes,,Yes,,,,Yes,,No,No,Non flood zone,"Living area (residential, urban or rural)",,,,Yes,,,,,,Connected,Yes,,,,,,,Westkust,,8m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10143737,10143737,house,villa,525000,forsale,8650,m,installed,1973,good,fueloil,696,4,2643,,,,,,,2,,,West Flanders,,1973,Good,4,,325m²square meters,,Installed,30m²square meters,4,,,,1,3,,No,2643m²square meters,Yes,North West,,,696 kWh/m²kilowatt hour per square meters,F,20220623-0002628404-RES-1,67225 kg CO₂/m²,Not specified,,Fuel oil,No,"€ 525,000525000 €",€ 946946 €,No,Vijfwegenstraat 68 8800- Roeselare,,22/K0920,West Flanders,21.3 m,2,Countryside,,,No,43 mmeters,,,,,,,,,,Yes,,No,No,Non flood zone,"Living area (residential, urban or rural)",,,,,,,,,,Connected,No,,305m²square meters,,,,,,62m²square meters,,,No,,,,,,,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10160913,10160913,house,villa,875000,forsale,8670,m,installed,1985,good,fueloil,466,3,983,true,true,850,true,true,,,,,West Flanders,After signing the deed,1985,Good,4,,254m²square meters,1,Installed,,3,,,,1,2,,,983m²square meters,,,Yes,No,466 kWh/m²kilowatt hour per square meters,E,20221006-0002690336-RES-1,Not specified,Not specified,,Fuel oil,Yes,"€ 875,000875000 €","€ 1,6701670 €",No,,,,West Flanders,,,"Living area (residential, urban or rural)",Yes,Yes,Yes,,850m²square meters,No,No,No,Yes,Yes,No,"Yes, conform",No,,,,,Non flood zone,,Yes,Yes,,,,Yes,No,Yes,No,Connected,Yes,Yes,,,,,,,,25m²square meters,Yes,No,No,No,No,Yes,No,No,No,All kind,Yes,,,,,,South,,,,,,,,,,,,,,,,,,,,,,
10129035,10129035,house,house,165000,forsale,8800,m,semiequipped,,tobedoneup,fueloil,889,3,224,true,true,,,,,1,1,,West Flanders,To be defined,,To be done up,3,1,133m²square meters,,Semi equipped,11m²square meters,3,11m²square meters,18m²square meters,13m²square meters,,1,,No,224m²square meters,Yes,North,,,889 kWh/m²kilowatt hour per square meters,F,20220915-0002675749-RES-1,Not specified,Not specified,No,Fuel oil,Yes,"€ 165,000165000 €",,No,Sint-Michielsstraat 26 8800- Roeselare,http://www.immofrancois.be,,West Flanders,,1,,,No,,,,,,,,,,,No,Yes,,No,No,Non flood zone,"Living area (residential, urban or rural)",,Yes,,No,,,,,,Connected,Yes,,,,,,,,35m²square meters,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10162688,10162688,house,house,259000,forsale,8600,m,installed,,good,gas,142,3,173,true,,,true,,,,,,West Flanders,To be defined,,Good,,,,,Installed,,3,,,,,1,,No,173m²square meters,Yes,North,,,142 kWh/m²kilowatt hour per square meters,B,20140801-0001635182-00000004-6,Not specified,Not specified,No,Gas,Yes,"€ 259,000259000 €",,No,De Breyne Pellaertstraat 13 8600- Diksmuide,,,West Flanders,,,,,No,,,,,,,,,,,No,,,No,,Non flood zone,"Living area (residential, urban or rural)",,,Yes,,,,,,,Connected,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,North,,,,,,,,,,,,,,,,,,,,,,
10088227,10088227,house,house,249000,forsale,8800,m,installed,,good,gas,294,4,205,true,true,,true,,,,1,,West Flanders,To be defined,,Good,2,1,141m²square meters,,Installed,16m²square meters,4,6m²square meters,12m²square meters,30m²square meters,,1,,No,205m²square meters,Yes,South East,,,294 kWh/m²kilowatt hour per square meters,C,20220822-0002659822-RES-1,Not specified,Not specified,,Gas,Yes,"€ 249,000249000 €",,No,Sint-Michielsstraat 26 8800- Roeselare,http://www.immofrancois.be,,West Flanders,,,,,No,,,,,,,,,,,No,,,No,,Non flood zone,"Living area (residential, urban or rural)",,Yes,Yes,,,,,,,Connected,Yes,,,,,15m²square meters,,,20m²square meters,,,,,,,,,,,,Yes,,,,,,South East,,,,,,,,,,,,,,,,,,,,,,
9989726,9989726,house,house,229000,forsale,8530,m,semiequipped,,good,fueloil,946,3,620,true,true,,true,,,1,,,West Flanders,To be defined,,Good,3,,135m²square meters,,Semi equipped,6m²square meters,3,6m²square meters,10m²square meters,13m²square meters,,1,,No,620m²square meters,,,,,946 kWh/m²kilowatt hour per square meters,F,20220624-0002629370-RES-1,Not specified,Not specified,No,Fuel oil,Yes,"€ 229,000229000 €",,No,Doorniksewijk 41 8500- Kortrijk,http://www.immofrancois.be,,West Flanders,,1,,,No,,,,,,,,,,,No,Yes,,No,No,Non flood zone,"Living area (residential, urban or rural)",,Yes,Yes,No,,,,,,Connected,Yes,,,,,,,,28m²square meters,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10138033,10138033,house,house,335000,forsale,8820,m,installed,,good,gas,213,4,396,true,,,true,,,1,1,,West Flanders,To be defined,,Good,3,1,190m²square meters,,Installed,,4,,,,,2,,No,396m²square meters,,,,,213 kWh/m²kilowatt hour per square meters,C,20220923-0002671637-RES-2,Not specified,Not specified,,Gas,Yes,"€ 335,000335000 €",,No,Fraeysstraat 6 8820- Torhout,,,West Flanders,,1,,,No,,,,,,,,,,,No,Yes,,No,,Non flood zone,"Living area (residential, urban or rural)",,,Yes,Yes,,,,,,Connected,Yes,,,,,,,,,,,,,,,,,,,,Yes,Link to the virtual visit,,,,,,,,,,,,,,,,,,,,,,,,,,,
9945998,9945998,house,house,265000,forsale,8850,m,,1957,torenovate,gas,702,3,1010,true,true,900,true,,,1,2,,West Flanders,After signing the deed,1957,To renovate,2,2,239m²square meters,,,4m²square meters,3,21m²square meters,20m²square meters,13m²square meters,1,1,9m²square meters,No,1010m²square meters,,,,,702 kWh/m²kilowatt hour per square meters,F,2397699,Not specified,Not specified,,Gas,,"€ 265,000265000 €",€ 528528 €,No,Beernemsteenweg 78 8750- Wingene,http://www.immotinis.be,4784596,West Flanders,8 m,1,,,,,,900m²square meters,,,,,Yes,,,,Yes,,No,,Recognized flood zone,"Living area (residential, urban or rural)",,,,No,,,,,,Connected,Yes,,,,,,,,35m²square meters,75m²square meters,,,,,,,,,,,,Link to the virtual visit,,,,36m²square meters,,42m²square meters,,,,,,,,,,,,,,,,,,,,,
10117932,10117932,house,house,319000,forsale,8800,m,installed,,good,gas,359,3,546,true,,,true,,,1,1,,West Flanders,To be defined,,Good,3,1,129m²square meters,,Installed,15m²square meters,3,11m²square meters,10m²square meters,13m²square meters,,1,,No,546m²square meters,Yes,West,,,359 kWh/m²kilowatt hour per square meters,D,20220912-0002672814-RES-1,Not specified,Not specified,No,Gas,Yes,"€ 319,000319000 €",,No,Sint-Michielsstraat 26 8800- Roeselare,http://www.immofrancois.be,,West Flanders,,1,,,No,,,,,,,,,,,No,Yes,,No,No,Possible flood zone,"Living area (residential, urban or rural)",,,Yes,Yes,,,,,,Connected,Yes,,,,,,,,34m²square meters,,,,,,,,,,,,Yes,,,,,,West,,,,,,,,,,,,,,,,,,,,,,
9830162,9830162,house,house,375000,forsale,8501,m,installed,2021,asnew,gas,50,4,141,true,,50,,,,1,,,West Flanders,To be defined,2021,As new,2,,150m²square meters,,Installed,8m²square meters,4,10m²square meters,11m²square meters,11m²square meters,1,2,,,141m²square meters,,,,,50 kWh/m²kilowatt hour per square meters,A,Not specified,Not specified,Not specified,,Gas,Yes,"€ 375,000375000 €",€ 670670 €,,Blauwesteenstraat 67 2550- Kontich,http://www.immoiq.be,,West Flanders,,1,"Living area (residential, urban or rural)",,,,,50m²square meters,,,,,,,,,,,,,,"Living area (residential, urban or rural)",,,,,,,,,,Connected,Yes,Yes,,Sven D'Hooghe,,8m²square meters,,,28m²square meters,,,,,,,,Yes,,,,,,,,,,,40m²square meters,,,,,,,,,,,,,,,,,,,,,
10041457,10041457,house,house,364414,forsale,8755,m,hyperequipped,,asnew,gas,50,3,436,true,,,true,,,,,,West Flanders,To be defined,,As new,3,,127m²square meters,,Hyper equipped,15m²square meters,3,11m²square meters,8m²square meters,18m²square meters,,2,,No,436m²square meters,Yes,South West,,,50 kWh/m²kilowatt hour per square meters,A,Not specified,Not specified,Not specified,No,Gas,Yes,"€ 364,414364414 €",,No,Markt 32 8700- Tielt,,,West Flanders,,,,,No,,,,,,,,,,,No,Yes,,No,No,Possible flood zone,"Living area (residential, urban or rural)",,,Yes,Yes,,,,,,Connected,Yes,,,,,,,,35m²square meters,,,,,,,,Yes,Yes,,,Yes,,30,,,,South West,,,,,,,,,,,,,,,,,,,,,,
10086860,10086860,house,house,375000,forsale,8970,m,usainstalled,2022,,,29,4,279,,,,,,,1,,,West Flanders,After signing the deed,2022,,3,,160m²square meters,,USA installed,13m²square meters,4,15m²square meters,13m²square meters,12m²square meters,1,2,,No,279m²square meters,,,,,29 kWh/m²kilowatt hour per square meters,A,Not specified,Not specified,Not specified,No,,Yes,"€ 375,000375000 €",,No,Europalaan 1a / 118970- Poperinge,,10518 - 22VK0617,West Flanders,,1,,,,,9.12 mmeters,,,,,,,,,,,,,,,,Yes,,,,1,,,,,,,,,,,11m²square meters,,,,,,,,,,,,,,,,Link to the virtual visit,,,,,,,,,,,,,,,,,,,,,,,,,,,
10025263,10025263,house,house,428000,forsale,8970,m,usainstalled,2022,,,29,4,421,,,,,,,1,,,West Flanders,After signing the deed,2022,,3,,165m²square meters,,USA installed,13m²square meters,4,13m²square meters,11m²square meters,11m²square meters,2,2,,No,421m²square meters,Yes,South,,,29 kWh/m²kilowatt hour per square meters,A,Not specified,Not specified,Not specified,No,,Yes,"€ 428,000428000 €",,No,Europalaan 1a / 118970- Poperinge,,10585 - 22VK0618,West Flanders,,1,,,,,12.67 mmeters,,,,,,,,,,,,,,,,Yes,,,,1,,,,,,,,,,,11m²square meters,,,,,,,,,,,,,,,,Link to the virtual visit,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050421,10050421,house,house,416855,forsale,8740,m,hyperequipped,,good,gas,20,4,629,,,,true,,,1,,,West Flanders,To be defined,,Good,3,,182m²square meters,,Hyper equipped,13m²square meters,4,12m²square meters,14m²square meters,16m²square meters,,2,,No,629m²square meters,,,,,20 kWh/m²kilowatt hour per square meters,A,Not specified,Not specified,Not specified,No,Gas,Yes,"€ 416,855416855 €",,No,Markt 32 8700- Tielt,,,West Flanders,,1,,,No,,,,,,,,,,,No,Yes,,No,No,Non flood zone,"Living area (residential, urban or rural)",,,Yes,Yes,,,,,,Connected,Yes,,,,,11m²square meters,,,31m²square meters,,,,,,,,Yes,Yes,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,
9990409,9990409,house,exceptionalproperty,450000,forsale,8792,m,installed,1948,torenovate,fueloil,385,4,1420,true,true,,true,true,,2,2,,West Flanders,After signing the deed,1948,To renovate,4,2,340m²square meters,2,Installed,,4,,,,1,3,,,1420m²square meters,,,,,385 kWh/m²kilowatt hour per square meters,D,20220620-0002626056-RES-1,Not specified,Not specified,,Fuel oil,,"€ 450,000450000 €","€ 1,1131113 €",,"Gentsesteenweg, 107 9800- DEINZE",,,West Flanders,,2,,Yes,,Yes,,,,,,,Yes,,,,,,No,No,Possible flood zone,"Living area (residential, urban or rural)",Yes,Yes,Yes,No,,,,,,Connected,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10094661,10094661,house,villa,508600,forsale,8850,m,hyperequipped,1994,asnew,fueloil,271,6,4185,,,,true,true,,2,5,,West Flanders,Immediately,1994,As new,4,5,299m²square meters,,Hyper equipped,25m²square meters,6,9m²square meters,13m²square meters,15m²square meters,2,3,,Yes,4185m²square meters,,,,,271 kWh/m²kilowatt hour per square meters,C,Not specified,Not specified,Not specified,,Fuel oil,Yes,"€ 508,600508600 €",€ 949949 €,No,Abelendreef 7 8200- Brugge,http://www.immogoed.be,4902048,West Flanders,,2,"Living area (residential, urban or rural)",,,Yes,,,,,Yes,Yes,Yes,,,,Yes,,No,No,,,,,Yes,,2,,,,,Connected,No,,,,,15m²square meters,13m²square meters,,47m²square meters,,,,,,,,,,,,,Link to the virtual visit,,,14m²square meters,35m²square meters,,,,,,,,,,,,,,,,,,,,,,,
10158554,10158554,house,house,295000,forsale,8820,m,,,,,588,4,483,,true,,true,true,,2,,,West Flanders,,,,2,,220m²square meters,,,,4,,,,1,1,,No,483m²square meters,,,,,588 kWh/m²kilowatt hour per square meters,F,20220919-0002677312-RES-1,Not specified,Not specified,No,,,"€ 295,000295000 €",,No,Vredelaan 43B 8820- Torhout,http://www.century21.be/batimmo,3417 - 1039,West Flanders,,2,,,,Yes,,,,,,,,,,,Yes,,No,No,Non flood zone,"Living area (residential, urban or rural)",,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10145755,10145755,house,house,340000,forsale,8200,m,installed,,good,gas,,3,141,true,true,,true,,,,1,,West Flanders,To be defined,,Good,2,1,192m²square meters,,Installed,,3,,,,,2,,No,141m²square meters,Yes,South West,,,Not specified,Not specified,In aanvraag,Not specified,Not specified,No,Gas,Yes,"€ 340,000340000 €",€ 690690 €,No,Oude Dorpsweg 78 8490- Varsenare,http://www.immofrancois.be,,West Flanders,,,,,No,,,,,,,,,,,No,,,No,No,Non flood zone,"Living area (residential, urban or rural)",,Yes,Yes,No,,,,,,Connected,Yes,,,,,,,,,,,,,,,,,,,,Yes,,,,,,South West,,,,,,,,,,,,,,,,,,,,,,
10151411,10151411,house,house,419000,forsale,8800,m,hyperequipped,2014,asnew,gas,111,3,317,,,,true,,,,,,West Flanders,,2014,As new,,,147m²square meters,,Hyper equipped,,3,,,,1,2,,,317m²square meters,Yes,East,No,No,111 kWh/m²kilowatt hour per square meters,B,20220628-0002631837-RES-1,Not specified,Not specified,,Gas,Yes,"€ 419,000419000 €",€ 777777 €,No,Wallenstraat 4a 8800- Roeselare,,35,West Flanders,8 m,,,Yes,No,No,12 mmeters,,No,No,No,No,Yes,No,,,Yes,No,No,No,Non flood zone,"Living area (residential, urban or rural)",,,Yes,Yes,,No,No,No,No,Connected,No,,130m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
